customer_id,first_name,last_name,phone_number,email,city,plan_type
4318,Nicholas,Vora,9399314429,banikaarush@example.org,Pune,POSTPAID
4319,Anita,Shetty,9890120251,balendraoommen@example.net,Pune,POSTPAID
4320,Darika,Das,9603253023,praneelnath@example.net,Delhi,PREPAID
4321,Libni,Sha,9746943628,rvirk@example.com,Chennai,PREPAID
4322,Aarna,Sandal,9418821030,venkataramaneiravati@example.net,Delhi,POSTPAID
4323,Bishakha,Nagy,9681419948,diptabhagat@example.com,Chennai,PREPAID
4324,Kabir,Chaudry,9200125057,omisha04@example.net,Chennai,POSTPAID
4325,Advika,Dhaliwal,9715544432,ywagle@example.net,Delhi,POSTPAID
4326,Veda,Goda,9427532439,kboase@example.org,Chennai,PREPAID
4327,Lavanya,Singh,9749959393,bhatnagarhemani@example.org,Chennai,PREPAID
4328,Pavani,Srinivasan,9802691170,rauhenry@example.com,Delhi,POSTPAID
4329,Arunima,Shroff,9689434412,rramaswamy@example.net,Delhi,PREPAID
4330,Upasna,Wadhwa,9408766231,dipta89@example.com,Delhi,POSTPAID
4331,Dominic,Pau,9730096902,banjeet29@example.net,Chennai,PREPAID
4332,Tanveer,Nadkarni,9750223151,varenyaganguly@example.net,Bengaluru,PREPAID
4333,Ira,Gola,9739823219,anjalibuch@example.com,Delhi,POSTPAID
4334,Fitan,Goswami,9431532236,indali94@example.com,Hyderabad,POSTPAID
4335,Irya,Solanki,9238918181,gauranginanda@example.org,Hyderabad,POSTPAID
4336,Unni,Nagi,9967501316,ychahal@example.org,Chennai,PREPAID
4337,Samarth,Bassi,9197684701,dev89@example.com,Pune,POSTPAID
4338,Azad,Desai,9285886931,minhasmatthew@example.org,Mumbai,PREPAID
4339,Vasatika,Walia,9771916496,atharvom@example.com,Delhi,POSTPAID
4340,Vedhika,Handa,9671220559,ucchalbadal@example.org,Mumbai,POSTPAID
4341,Rachit,Narayanan,9971800522,rbora@example.com,Chennai,PREPAID
4342,Devansh,Golla,9536557852,dubezayan@example.org,Hyderabad,POSTPAID
4343,Tanveer,Roy,9429949165,osha10@example.net,Mumbai,PREPAID
4344,Chakradev,Dua,9805488381,deepachander@example.net,Pune,POSTPAID
4345,Rohan,Jaggi,9318638809,azaanmannan@example.net,Hyderabad,POSTPAID
4346,Wriddhish,Vasa,9869618600,chandani21@example.org,Mumbai,PREPAID
4347,Urishilla,Bera,9594755780,wasonabdul@example.com,Bengaluru,PREPAID
4348,Vritti,Garg,9553032920,bailnachiket@example.net,Pune,POSTPAID
4349,Kavya,Yogi,9528116014,paumason@example.com,Delhi,PREPAID
4350,Adya,Oza,9780918057,fanand@example.com,Delhi,POSTPAID
4351,Madhav,Zacharia,9812854901,darpandani@example.net,Pune,PREPAID
4352,Yug,Sarna,9664820597,ekiya56@example.org,Bengaluru,PREPAID
4353,Isaiah,Dhawan,9762773249,thakkarguneet@example.com,Mumbai,POSTPAID
4354,Balveer,Dada,9209893840,bishakhaaggarwal@example.com,Delhi,POSTPAID
4355,Peter,Gade,9406978242,ojassengupta@example.com,Bengaluru,PREPAID
4356,Nilima,Chauhan,9882448955,forum60@example.org,Hyderabad,POSTPAID
4357,Yachana,Bhargava,9626667180,ayushkarnik@example.com,Mumbai,PREPAID
4358,Unni,Ben,9642004303,anay81@example.org,Pune,POSTPAID
4359,Zarna,Jaggi,9516214186,amruta83@example.org,Chennai,POSTPAID
4360,Sneha,Bahri,9886819905,indalivirk@example.net,Bengaluru,POSTPAID
4361,Avni,Koshy,9244440747,upma57@example.com,Pune,POSTPAID
4362,Nihal,Yohannan,9493971720,ibassi@example.net,Delhi,PREPAID
4363,Aarnav,Gara,9635177572,zgera@example.org,Bengaluru,PREPAID
4364,Qasim,Sachdeva,9445552616,tnadkarni@example.net,Delhi,PREPAID
4365,Atharv,Rai,9756189172,chaudharymanthan@example.com,Pune,PREPAID
4366,Peter,Rege,9967068530,narasimhanaarini@example.com,Bengaluru,PREPAID
4367,Keya,Sachdeva,9197508287,sabharwalbhavya@example.org,Hyderabad,PREPAID
4368,Farhan,Pandey,9700286549,sarinnisha@example.com,Bengaluru,POSTPAID
4369,Fitan,Prashad,9314574796,joshua99@example.net,Hyderabad,PREPAID
4370,Vasatika,Lata,9622363973,bhatnagarkala@example.org,Mumbai,PREPAID
4371,Udarsh,Batta,9796180304,rdugar@example.net,Pune,POSTPAID
4372,Riya,Gera,9687325684,yagneshvarma@example.com,Delhi,POSTPAID
4373,Rushil,Kata,9525575482,chanakya94@example.net,Pune,PREPAID
4374,Aryan,Chahal,9651598163,fsanghvi@example.org,Pune,PREPAID
4375,Charita,Chandran,9318602448,aurorabakhshi@example.net,Chennai,PREPAID
4376,Aayush,Bains,9619170036,ekapadgrewal@example.net,Chennai,PREPAID
4377,Xavier,Mani,9533834748,wchandra@example.net,Delhi,PREPAID
4378,Qabil,Vig,9744807706,ysolanki@example.org,Chennai,POSTPAID
4379,Sudiksha,Prashad,9870961908,chandranonveer@example.com,Pune,PREPAID
4380,Isaac,Setty,9678627394,radhika28@example.com,Bengaluru,POSTPAID
4381,Ekiya,Ramakrishnan,9712333923,rakshanigam@example.com,Delhi,PREPAID
4382,Lopa,Talwar,9446932128,dalajahans@example.com,Pune,POSTPAID
4383,Hardik,Prabhakar,9762065260,neeldayal@example.com,Mumbai,POSTPAID
4384,Zayan,Baral,9468837610,sidhualka@example.org,Hyderabad,PREPAID
4385,Anmol,Krishnan,9558182830,pavanisachdev@example.net,Mumbai,POSTPAID
4386,Janani,Narang,9115450786,bbir@example.net,Hyderabad,POSTPAID
4387,Jeet,Nath,9257180678,sara38@example.com,Mumbai,POSTPAID
4388,Wahab,Bedi,9684075932,adweta17@example.com,Hyderabad,POSTPAID
4389,Andrew,Sachar,9384992442,ramvedant@example.com,Chennai,POSTPAID
4390,Aarna,Lanka,9217368888,spatla@example.org,Delhi,POSTPAID
4391,Kritika,Goda,9523877063,yatangulati@example.com,Mumbai,POSTPAID
4392,Krisha,Ram,9260920019,goelijaya@example.com,Hyderabad,POSTPAID
4393,Turvi,Halder,9809949552,samrasaumya@example.net,Chennai,POSTPAID
4394,Yatan,Tata,9563960261,wsrinivasan@example.net,Bengaluru,POSTPAID
4395,Charita,Rout,9751015662,wmani@example.org,Mumbai,POSTPAID
4396,Qushi,Aggarwal,9472292885,abatra@example.net,Mumbai,POSTPAID
4397,Laksh,Kothari,9627145328,natarajanjanani@example.net,Chennai,POSTPAID
4398,Raghav,Deo,9777643232,ishanikanda@example.com,Delhi,POSTPAID
4399,Mugdha,Kohli,9293288521,tanvi23@example.org,Bengaluru,POSTPAID
4400,Onkar,Kumer,9942937639,xvarkey@example.com,Pune,PREPAID
4401,Alexander,Golla,9228956123,reyanshramanathan@example.com,Mumbai,PREPAID
4402,Dayamai,Chatterjee,9366334722,xavierkrish@example.com,Hyderabad,POSTPAID
4403,Girish,Manda,9563277537,wishisrinivas@example.org,Delhi,PREPAID
4404,Zayan,Garde,9574258549,saxenaosha@example.org,Pune,POSTPAID
4405,Adya,Parsa,9794454885,indiralall@example.org,Delhi,PREPAID
4406,Dayita,Sem,9439458705,thamankamya@example.com,Mumbai,PREPAID
4407,Bakhshi,Gill,9572658075,chakrika74@example.com,Delhi,PREPAID
4408,Ekaraj,Vora,9340927313,galaaashi@example.org,Hyderabad,POSTPAID
4409,Tripti,Kashyap,9193854114,harsh17@example.org,Pune,POSTPAID
4410,Abha,Gala,9500275416,vpatla@example.com,Chennai,PREPAID
4411,Bina,Arya,9631274300,wtripathi@example.net,Mumbai,POSTPAID
4412,Caleb,Kalita,9627292202,vkhanna@example.com,Chennai,POSTPAID
4413,Ranbir,Madan,9266044951,saneraksha@example.net,Pune,PREPAID
4414,Karan,Krish,9375025900,hrandhawa@example.com,Mumbai,PREPAID
4415,Ayaan,Kashyap,9453676234,anjalibakshi@example.com,Pune,PREPAID
4416,Veer,Kanda,9497549015,nitesh00@example.org,Mumbai,POSTPAID
4417,Henry,Saran,9191770124,andrajason@example.com,Chennai,POSTPAID
4418,Indrajit,Chokshi,9626719791,maanavnagi@example.org,Chennai,PREPAID
4419,Zayan,Nori,9836588743,nadigrushil@example.com,Hyderabad,PREPAID
4420,Samaksh,Sethi,9588357152,shivansh03@example.com,Chennai,PREPAID
4421,Manbir,Bajwa,9750534977,krishnanharsh@example.net,Bengaluru,POSTPAID
4422,Hema,Nadkarni,9633890164,lallavasudha@example.org,Hyderabad,PREPAID
4423,Sai,Chakrabarti,9481687082,bhavani90@example.net,Pune,PREPAID
4424,Zilmil,Mall,9722689969,arjun70@example.com,Mumbai,POSTPAID
4425,Ojasvi,Cheema,9483426385,ekantika41@example.net,Hyderabad,POSTPAID
4426,Abdul,Varty,9789186390,charvisahota@example.com,Chennai,PREPAID
4427,Ira,Deo,9543478509,venkataramanyauvani@example.com,Pune,POSTPAID
4428,Reyansh,Babu,9360532990,rachitnanda@example.com,Pune,PREPAID
4429,Dayamai,Ben,9114129787,golegavin@example.net,Bengaluru,POSTPAID
4430,Ethan,Kashyap,9641301051,vaishnavi40@example.org,Hyderabad,PREPAID
4431,Radha,Dutta,9903254023,jagdishjha@example.net,Delhi,POSTPAID
4432,Jagvi,Sankar,9394815114,rchand@example.net,Chennai,POSTPAID
4433,Aarna,Shere,9337455834,ndar@example.org,Hyderabad,PREPAID
4434,Devansh,Warrior,9891082944,chatterjeegavin@example.net,Bengaluru,POSTPAID
4435,Wyatt,Pau,9213148721,mgole@example.net,Pune,PREPAID
4436,Nandini,Varughese,9557970526,bhargavavasana@example.org,Bengaluru,POSTPAID
4437,Nisha,Lall,9409491081,zsankaran@example.com,Bengaluru,POSTPAID
4438,Neha,Rattan,9470179460,amrita14@example.net,Chennai,PREPAID
4439,Upasna,Ratti,9563687677,tandonnidhi@example.org,Bengaluru,PREPAID
4440,Zaitra,Mukherjee,9401142258,lavanyayogi@example.net,Chennai,PREPAID
4441,Aahana,Bahri,9494894700,qmalhotra@example.net,Hyderabad,POSTPAID
4442,Fariq,Parmar,9229532009,ibabu@example.org,Pune,PREPAID
4443,Kala,Gara,9106094455,nairmanbir@example.org,Hyderabad,PREPAID
4444,Udant,Rau,9836673220,bsuresh@example.com,Mumbai,POSTPAID
4445,Faqid,Chander,9330095896,nagiedhitha@example.org,Chennai,POSTPAID
4446,Jairaj,Dutta,9739549215,gokhaleamara@example.com,Chennai,POSTPAID
4447,Azaan,Pal,9409047750,jdevi@example.net,Pune,PREPAID
4448,Ansh,Sarraf,9975565960,indira52@example.com,Pune,POSTPAID
4449,Harinakshi,Mukhopadhyay,9803419596,riya37@example.net,Pune,POSTPAID
4450,Balvan,Walia,9385386138,lbaral@example.com,Bengaluru,PREPAID
4451,Libni,Munshi,9226006404,goyalavi@example.org,Hyderabad,POSTPAID
4452,Ishanvi,Ramesh,9515191541,vyanjanarajan@example.com,Hyderabad,PREPAID
4453,Rohan,Murthy,9850916407,rattantara@example.net,Delhi,PREPAID
4454,Gaurav,Walia,9174128346,lankakrishna@example.com,Delhi,PREPAID
4455,Rushil,Savant,9514260946,gabriel45@example.net,Bengaluru,PREPAID
4456,Balhaar,Mangat,9998327625,kamalabhatnagar@example.net,Chennai,POSTPAID
4457,Lila,Lala,9752064401,vrishti73@example.org,Mumbai,PREPAID
4458,Idika,Anne,9306984765,fiyazbarman@example.org,Mumbai,POSTPAID
4459,Benjamin,Warrior,9393407515,psem@example.org,Pune,PREPAID
4460,Amruta,Thaman,9388299482,ebanik@example.net,Mumbai,POSTPAID
4461,Warinder,Sankaran,9514823642,srinivassai@example.net,Delhi,POSTPAID
4462,Jeevika,Dave,9283237163,yashica25@example.net,Bengaluru,POSTPAID
4463,Qadim,Luthra,9402717166,saanviray@example.org,Delhi,PREPAID
4464,Manan,Ramaswamy,9787197557,madanyauvani@example.net,Chennai,POSTPAID
4465,Ubika,Barad,9110098495,saumyakuruvilla@example.com,Hyderabad,PREPAID
4466,Harini,Sinha,9149295954,ranganathanpratyush@example.org,Bengaluru,PREPAID
4467,Vyanjana,Ratti,9165592438,wablemichael@example.org,Chennai,POSTPAID
4468,Avni,Guha,9747918917,ebanerjee@example.org,Hyderabad,POSTPAID
4469,Wishi,Talwar,9380445094,varughesevivaan@example.com,Pune,POSTPAID
4470,Nihal,Atwal,9236001929,vedhikabhatia@example.net,Chennai,PREPAID
4471,Urvashi,Gill,9646174893,rameshhardik@example.com,Bengaluru,PREPAID
4472,Niharika,Dayal,9521242316,warhiperi@example.net,Chennai,POSTPAID
4473,Manan,Balasubramanian,9815028463,indaligolla@example.org,Hyderabad,POSTPAID
4474,Yachana,Chacko,9737750039,shankerbahadurjit@example.net,Bengaluru,PREPAID
4475,Varenya,Nagar,9421805763,gaurika96@example.net,Pune,PREPAID
4476,Anusha,Mital,9619161273,ysama@example.org,Delhi,POSTPAID
4477,Rehaan,Bajaj,9669714777,dalalabdul@example.net,Pune,PREPAID
4478,Advaith,Koshy,9857350266,berawarhi@example.com,Hyderabad,PREPAID
4479,Girik,Vora,9101590261,maanavsura@example.com,Mumbai,PREPAID
4480,Ekaraj,Rege,9836025327,ubobal@example.org,Pune,PREPAID
4481,Advika,Som,9647995258,obhakta@example.com,Mumbai,PREPAID
4482,Zaitra,Patel,9556455077,krishnamurthyanusha@example.org,Pune,PREPAID
4483,Upasna,Nayar,9213132390,oshamall@example.net,Bengaluru,PREPAID
4484,Arunima,Shukla,9567545966,lakshsawhney@example.org,Chennai,POSTPAID
4485,Om,Bava,9606693443,timothyagarwal@example.com,Chennai,POSTPAID
4486,Oeshi,Verma,9535765047,darikadoshi@example.org,Bengaluru,POSTPAID
4487,Kamya,Bahl,9799129290,singhmanbir@example.com,Hyderabad,PREPAID
4488,Nimrat,Padmanabhan,9287025085,sarkartara@example.net,Mumbai,POSTPAID
4489,Bahadurjit,Gaba,9414041124,murthyjanani@example.net,Hyderabad,POSTPAID
4490,Lakshit,Johal,9439605846,bhavsaromaja@example.com,Hyderabad,POSTPAID
4491,Upasna,Devan,9862561257,deepadubey@example.org,Mumbai,POSTPAID
4492,Yochana,Hayer,9402775677,aarinitara@example.com,Bengaluru,POSTPAID
4493,Lavanya,Bali,9305378509,ramyoshita@example.org,Hyderabad,PREPAID
4494,Ekanta,Taneja,9804704625,pillaishaurya@example.org,Mumbai,PREPAID
4495,Gopal,Misra,9100485262,warda75@example.com,Chennai,PREPAID
4496,Ansh,D’Alia,9941454722,laban69@example.org,Pune,POSTPAID
4497,Vasudha,Soman,9618173645,yaminilal@example.org,Hyderabad,PREPAID
4498,Reyansh,Buch,9362406392,vivaan49@example.net,Hyderabad,POSTPAID
4499,Abhimanyu,Dixit,9374654912,sankarishwar@example.com,Mumbai,PREPAID
4500,Elijah,Sane,9630319450,iryasingh@example.org,Bengaluru,POSTPAID
4501,Zaid,Biswas,9349538757,tcontractor@example.net,Chennai,PREPAID
4502,Edhitha,Dutt,9933635239,adya75@example.net,Chennai,PREPAID
4503,Samarth,Pathak,9433643173,mparmar@example.com,Bengaluru,POSTPAID
4504,Omkaar,Sankar,9396830052,birganga@example.org,Pune,POSTPAID
4505,Bachittar,Sarin,9398653778,kapadiafiyaz@example.org,Bengaluru,PREPAID
4506,Aradhana,Kannan,9351625789,onadkarni@example.com,Delhi,POSTPAID
4507,Januja,Tailor,9204817621,hsunder@example.com,Hyderabad,POSTPAID
4508,Oviya,Srinivas,9867629253,mekhala54@example.com,Hyderabad,PREPAID
4509,Yatan,Krish,9537690208,misrahemal@example.org,Pune,POSTPAID
4510,Mason,Dora,9348823745,vbhavsar@example.com,Delhi,POSTPAID
4511,Oliver,Bail,9937154078,maanav35@example.com,Hyderabad,PREPAID
4512,Orinder,Sarkar,9808770843,ekaraj36@example.net,Mumbai,PREPAID
4513,Zansi,Krish,9785054815,dalajasarin@example.org,Delhi,POSTPAID
4514,Luke,Yogi,9256896138,bhatavi@example.net,Mumbai,PREPAID
4515,Waida,Setty,9504398698,unni94@example.com,Mumbai,PREPAID
4516,Chasmum,Manne,9231996351,chanaijaya@example.com,Hyderabad,PREPAID
4517,Inaya,Nanda,9505388558,joshua90@example.net,Pune,POSTPAID
4518,Nikita,Bhasin,9335117195,jchaudhary@example.net,Pune,PREPAID
4519,Samaksh,Saha,9856982516,samarthprabhakar@example.org,Mumbai,PREPAID
4520,Sudiksha,Sodhi,9662304208,bhagatchanakya@example.net,Mumbai,POSTPAID
4521,Laksh,Mahal,9540645263,yash13@example.net,Mumbai,POSTPAID
4522,Bhavini,Mukherjee,9771094481,turvi13@example.org,Chennai,PREPAID
4523,Dayamai,Bhargava,9453163788,sanyaranganathan@example.com,Pune,PREPAID
4524,Diya,Borah,9818946809,yadavi46@example.org,Chennai,PREPAID
4525,Tristan,Tak,9662986236,esundaram@example.net,Pune,PREPAID
4526,Onveer,Randhawa,9361571879,chaaya82@example.org,Mumbai,PREPAID
4527,Chandresh,Prakash,9345004345,gwali@example.org,Mumbai,POSTPAID
4528,Vrinda,Borde,9696886939,wrout@example.com,Delhi,PREPAID
4529,Peter,Som,9451411342,kannanira@example.net,Bengaluru,PREPAID
4530,Charita,Uppal,9226914174,ozaisha@example.com,Mumbai,PREPAID
4531,Charvi,Oza,9468307868,samarthdutt@example.com,Mumbai,POSTPAID
4532,Rajeshri,Rege,9941078629,chamelikrishnamurthy@example.net,Pune,POSTPAID
4533,Ekansh,Nori,9912341668,kamalabalan@example.net,Hyderabad,POSTPAID
4534,Qushi,Sunder,9241272353,shravya38@example.com,Bengaluru,PREPAID
4535,Xalak,Shetty,9827059678,kashishramakrishnan@example.net,Delhi,PREPAID
4536,Jatin,Naik,9752617252,nirjasaha@example.org,Mumbai,POSTPAID
4537,Nitesh,Gokhale,9613108482,eta16@example.org,Bengaluru,PREPAID
4538,Bhavika,Sura,9683026922,viswanathananvi@example.org,Chennai,PREPAID
4539,Nisha,Sandal,9963751555,madhavikapoor@example.org,Pune,POSTPAID
4540,Vidhi,Bansal,9509194274,theodore96@example.net,Chennai,PREPAID
4541,Radhika,Kant,9809350320,chowdhurygagan@example.net,Delhi,PREPAID
4542,Chandresh,Dua,9468826066,jacob17@example.net,Bengaluru,PREPAID
4543,Falguni,Purohit,9574854033,nathaniel15@example.com,Delhi,POSTPAID
4544,Balendra,Sachar,9869212507,hemani02@example.com,Mumbai,POSTPAID
4545,Barkha,Kala,9213392986,tmannan@example.com,Pune,POSTPAID
4546,Darpan,Kata,9940923157,waliganga@example.net,Delhi,POSTPAID
4547,Adweta,Dada,9163782260,ishanikapur@example.org,Hyderabad,PREPAID
4548,Raksha,Shanker,9924008043,xsagar@example.net,Hyderabad,POSTPAID
4549,Abha,Kothari,9934419372,bmander@example.org,Hyderabad,PREPAID
4550,Lila,Yadav,9889031270,boraqadim@example.org,Bengaluru,PREPAID
4551,Forum,Pau,9339984076,sanghvipallavi@example.net,Delhi,PREPAID
4552,Jai,Pant,9781924046,sara99@example.org,Pune,PREPAID
4553,Hiral,Mandal,9467105546,banjeet73@example.net,Chennai,PREPAID
4554,Bachittar,Ben,9496133294,wableeshana@example.com,Chennai,POSTPAID
4555,Forum,Virk,9382424946,grovermanan@example.com,Delhi,POSTPAID
4556,Upkaar,Raja,9238871380,vkamdar@example.com,Bengaluru,POSTPAID
4557,Gauri,Sunder,9236750200,divanveer@example.com,Mumbai,PREPAID
4558,Vihaan,Jaggi,9407746355,kkhatri@example.org,Mumbai,POSTPAID
4559,William,Singh,9957079831,mayasaraf@example.net,Chennai,PREPAID
4560,Ekantika,Hora,9572754439,hsekhon@example.org,Pune,POSTPAID
4561,Om,Sama,9727650187,varenyabehl@example.net,Mumbai,POSTPAID
4562,Edhitha,Patil,9323029933,halderradhika@example.net,Hyderabad,PREPAID
4563,Aishani,Borah,9410930121,ijayavarkey@example.net,Bengaluru,PREPAID
4564,Neelima,Iyer,9372984045,zehaan50@example.net,Pune,POSTPAID
4565,Lucky,Gill,9474375767,deygopal@example.com,Hyderabad,POSTPAID
4566,Sarthak,Rattan,9848135199,xcherian@example.org,Mumbai,PREPAID
4567,Fariq,Char,9553200019,kai65@example.com,Bengaluru,POSTPAID
4568,Upasna,Char,9206971207,palmanan@example.com,Mumbai,POSTPAID
4569,Chakradhar,Sagar,9960371133,calebbala@example.com,Pune,POSTPAID
4570,Rushil,Dua,9910651421,mitali11@example.net,Delhi,POSTPAID
4571,Zaid,Wason,9704293030,jalsa21@example.net,Mumbai,POSTPAID
4572,Jagvi,Kunda,9878630874,ibahri@example.com,Pune,PREPAID
4573,Tripti,Bawa,9228422759,srinivasankiaan@example.net,Hyderabad,PREPAID
4574,Chatresh,Palla,9888370006,devananmol@example.org,Pune,POSTPAID
4575,Vidhi,Aurora,9238620009,aashi67@example.org,Mumbai,PREPAID
4576,Tristan,Mohan,9613411496,ranveerdas@example.net,Chennai,PREPAID
4577,Sneha,Mitra,9570135723,ojas08@example.org,Delhi,POSTPAID
4578,Sneha,Bhagat,9989440670,andrew40@example.org,Bengaluru,PREPAID
4579,Shivani,Bansal,9713921476,wyattagrawal@example.org,Mumbai,POSTPAID
4580,Madhavi,Ganguly,9885303160,kaurvictor@example.net,Mumbai,PREPAID
4581,Bimala,Panchal,9497885183,nirjamemon@example.com,Delhi,POSTPAID
4582,Xalak,Nagarajan,9220733819,chadhaikshita@example.org,Delhi,POSTPAID
4583,Kashish,Ganesh,9436653410,nyohannan@example.org,Bengaluru,POSTPAID
4584,Damyanti,Mistry,9748967442,vrindavig@example.net,Hyderabad,PREPAID
4585,Vivaan,Bandi,9857812496,ksuresh@example.com,Mumbai,POSTPAID
4586,Ekavir,Sekhon,9531230389,tamannapatla@example.net,Bengaluru,PREPAID
4587,Omaja,Babu,9526679460,sinhafaraj@example.com,Bengaluru,POSTPAID
4588,Tanmayi,Mukhopadhyay,9579299825,bloke@example.org,Chennai,POSTPAID
4589,Arjun,Rajan,9629173662,behlpeter@example.org,Chennai,PREPAID
4590,Kashish,Char,9732659657,leelarajagopalan@example.net,Pune,POSTPAID
4591,Ladli,Prasad,9703995923,deupma@example.net,Mumbai,PREPAID
4592,Lekha,Dada,9840860062,neelimabumb@example.net,Delhi,POSTPAID
4593,Bachittar,Sachar,9814954865,pahal00@example.net,Chennai,POSTPAID
4594,Oni,Kata,9119941178,yohannanayaan@example.org,Mumbai,PREPAID
4595,Vanya,Gaba,9579717594,smunshi@example.net,Mumbai,PREPAID
4596,Aradhana,Chaudhry,9854334044,onkar24@example.org,Chennai,PREPAID
4597,Gayathri,Bhandari,9295938806,sankarpooja@example.org,Hyderabad,PREPAID
4598,Amrita,Prakash,9223193927,fissac@example.com,Mumbai,POSTPAID
4599,Ekaraj,Narayan,9673131667,pandeynathaniel@example.net,Pune,PREPAID
4600,Henry,Pradhan,9498418528,anya29@example.org,Delhi,POSTPAID
4601,Vanya,Dada,9215696057,nehasubramanian@example.com,Mumbai,PREPAID
4602,Ryan,Dara,9954707451,bachittar04@example.net,Bengaluru,PREPAID
4603,Vedika,Master,9541250208,abdul27@example.com,Mumbai,POSTPAID
4604,Alexander,Sengupta,9758991058,wakeetade@example.org,Delhi,POSTPAID
4605,Vamakshi,Toor,9201670173,bimala07@example.net,Delhi,POSTPAID
4606,Ishanvi,Bhat,9502966968,girishkeer@example.org,Bengaluru,PREPAID
4607,Wakeeta,Setty,9898448840,harsh59@example.com,Chennai,POSTPAID
4608,Chasmum,Rajan,9400517114,farasnagy@example.org,Chennai,POSTPAID
4609,Yamini,Morar,9817245059,yagnesh35@example.com,Delhi,POSTPAID
4610,Unnati,Mitter,9291244016,rayaanpalla@example.org,Chennai,POSTPAID
4611,Dhruv,Wadhwa,9595587218,pratyush70@example.net,Pune,PREPAID
4612,Jonathan,Dada,9868811794,thakerdominic@example.org,Chennai,PREPAID
4613,Aadi,Yohannan,9669038667,iyengarzaid@example.com,Mumbai,PREPAID
4614,Pranit,Mitra,9771879052,lalanamika@example.com,Pune,PREPAID
4615,Vidhi,Mukherjee,9261695340,zayansubramaniam@example.net,Mumbai,POSTPAID
4616,Lucky,Modi,9935539016,quincymitra@example.net,Bengaluru,POSTPAID
4617,Omaja,Thaker,9383447487,boasechatresh@example.com,Hyderabad,POSTPAID
4618,Vyanjana,Bhatnagar,9549278810,sanya96@example.org,Hyderabad,PREPAID
4619,Kashish,Biswas,9777796229,fkari@example.com,Delhi,POSTPAID
4620,Pavani,Butala,9814274983,bachittarom@example.org,Hyderabad,POSTPAID
4621,Timothy,Kapadia,9107553928,advik86@example.org,Hyderabad,PREPAID
4622,Aashi,Rao,9407574626,dyalvivaan@example.net,Bengaluru,PREPAID
4623,Ganga,Gopal,9669948725,onveerdesai@example.net,Hyderabad,POSTPAID
4624,Vinaya,Dugar,9515698225,amruta43@example.com,Chennai,POSTPAID
4625,Urmi,Bhagat,9384797257,routganga@example.com,Hyderabad,PREPAID
4626,Ekantika,Kalla,9981897153,waglepavani@example.org,Delhi,PREPAID
4627,Jai,Khosla,9568001349,avni51@example.org,Bengaluru,PREPAID
4628,Ekiya,Ramakrishnan,9629269130,tejas12@example.net,Mumbai,POSTPAID
4629,Dipta,Trivedi,9421623403,dakshesh49@example.net,Bengaluru,PREPAID
4630,Ubika,Kalla,9663688051,maya13@example.org,Hyderabad,POSTPAID
4631,Simon,Pal,9998166343,koshyaashi@example.com,Pune,PREPAID
4632,Hema,Mohan,9488211319,tanveersrinivasan@example.com,Bengaluru,POSTPAID
4633,Robert,Guha,9834984096,khoslajanaki@example.com,Delhi,POSTPAID
4634,Vincent,Jani,9639141584,qvora@example.org,Mumbai,PREPAID
4635,Naveen,Sha,9299438243,rishizacharia@example.net,Mumbai,PREPAID
4636,Vincent,Lala,9702767575,tbakshi@example.com,Chennai,POSTPAID
4637,Ridhi,Arya,9221471690,manderadvika@example.org,Delhi,POSTPAID
4638,Harita,Shanker,9704709409,nandinisingh@example.net,Chennai,POSTPAID
4639,Gaurav,Wagle,9795261304,nisha67@example.com,Bengaluru,PREPAID
4640,Mitali,Bawa,9589520861,aashidatta@example.net,Mumbai,PREPAID
4641,Utkarsh,Saran,9502929248,seshadrikrishna@example.com,Bengaluru,PREPAID
4642,Chakrika,Nair,9208679822,cheemabrijesh@example.com,Mumbai,PREPAID
4643,Andrew,Saini,9560014992,raumanan@example.net,Mumbai,PREPAID
4644,Manbir,Som,9654074444,ckamdar@example.org,Delhi,PREPAID
4645,Charan,Lad,9900310426,advaymangal@example.net,Hyderabad,POSTPAID
4646,Lajita,Kala,9771861151,pahal61@example.org,Chennai,PREPAID
4647,Garima,Arora,9979328587,jairajsibal@example.com,Mumbai,PREPAID
4648,Zilmil,Rama,9128946347,hema07@example.net,Bengaluru,PREPAID
4649,Ekbal,Behl,9349476576,anikahora@example.com,Hyderabad,POSTPAID
4650,Farhan,Mitra,9453386726,manbir29@example.org,Mumbai,POSTPAID
4651,Dhriti,Chakrabarti,9830042702,lkalita@example.org,Bengaluru,PREPAID
4652,Harini,Madan,9558728358,gokhaletanish@example.com,Hyderabad,PREPAID
4653,Vihaan,Ram,9341841991,ubika46@example.com,Bengaluru,POSTPAID
4654,Vanya,Bala,9632874751,rohanvarughese@example.org,Hyderabad,POSTPAID
4655,Yug,More,9278640921,hardik22@example.net,Pune,POSTPAID
4656,Darika,Palla,9203097278,bachittar64@example.org,Delhi,PREPAID
4657,Ekansh,Parikh,9536096811,bbath@example.org,Mumbai,PREPAID
4658,Sathvik,Johal,9314147899,darsh85@example.org,Pune,POSTPAID
4659,Jacob,Tak,9468314262,usubramaniam@example.org,Delhi,POSTPAID
4660,Maanav,Kapoor,9998749316,dparekh@example.org,Delhi,PREPAID
4661,Imaran,Kapoor,9394807736,waidarau@example.org,Chennai,PREPAID
4662,Vasudha,Mann,9502011955,majumdarhiral@example.com,Chennai,PREPAID
